LoanId,AmountDisbursed,Interest,LoanBalance,BorrowDate,Loantype,Product,Branch,ClearDate,CustomerId,default,current_balance,Gender,LoanLimit,CreditScore,Status,Date Created,repayment_txn_count,repayment_total_paid,loan_first_repayment,loan_last_repayment,missed_instalments
740788,26000,13500,0,10/24/2024,Repeat,10 WEEKS CREDIT EASE,MOLO,11/13/2024,679,0,,,,,,,17,37550,10/24/2024,12/11/2024,0
666680,10000,2750,0,3/28/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,5/4/2024,1043,0,,,,,,,6,13250,3/28/2024,4/17/2024,0
680595,10000,2750,0,5/14/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,5/14/2024,155,0,,,,,,,6,13250,5/14/2024,6/11/2024,0
693513,10000,2750,0,6/16/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,6/17/2024,670,0,,,,,,,6,13250,6/16/2024,7/14/2024,0
718737,10000,2750,0,8/16/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,8/17/2024,35,0,,,,,,,6,13250,8/16/2024,9/11/2024,0
744771,10000,2750,0,10/17/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,10/18/2024,648,0,,,,,,,6,13250,10/17/2024,11/14/2024,0
752640,10000,2750,0,5/11/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,6/11/2024,155,0,,,,,,,6,13250,5/14/2024,6/11/2024,0
760941,10000,2750,0,4/12/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,11/26/2024,1039,0,,,,,,,6,13250,5/14/2024,6/18/2024,5
773222,10000,2750,0,12/26/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,12/26/2024,1048,0,,,,,,,6,13250,12/26/2024,1/23/2025,0
785119,10000,2750,0,1/30/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,1/30/2025,1048,0,,,,,,,6,13250,1/30/2025,2/27/2025,0
812836,10000,2750,0,4/17/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,4/17/2025,1465,0,,,,,,,6,13250,4/17/2025,5/15/2025,0
824845,10000,2750,0,5/15/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,5/15/2025,1048,0,,,,,,,6,13250,5/15/2025,6/12/2025,0
841391,10000,2750,0,6/19/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,6/19/2025,1048,0,,,,,,,6,13250,6/19/2025,7/17/2025,0
917772,12000,3250,0,6/11/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,6/11/2025,1048,0,,,,,,,6,13250,6/12/2025,7/10/2025,0
718459,12000,3250,0,8/8/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,8/16/2024,354,0,,,,,,,7,15450,8/8/2024,8/29/2024,0
805537,11000,4200,0,3/29/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,11/4/2025,1403,0,,,,,,,7,15450,3/29/2025,5/10/2025,0
727977,23000,12000,0,10/13/2024,Repeat,10 WEEKS CREDIT EASE,MOLO,10/14/2024,874,0,,,,,,,4,8820,10/13/2024,11/7/2024,9
896534,20000,7350,0,1/10/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,10/15/2025,1371,0,,,,,,,13,28650,1/12/2025,3/24/2025,7
867574,10000,3850,0,8/19/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,8/26/2025,1520,0,,FEMALE,16000,2500,Active,3/20/2025 13:22,9,19830,8/19/2025,9/23/2025,0
785771,7000,2000,0,1/31/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,3/2/2025,1371,0,,,,,,,5,11000,1/31/2025,2/25/2025,0
659492,5000,1500,0,3/14/2024,Repeat,5 WEEKS CREDIT EASE,ENGINEER,3/15/2024,1099,0,,,,,,,4,8800,3/14/2024,3/26/2024,0
664457,5000,1500,0,3/22/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,3/29/2024,876,0,,,,,,,4,8800,3/22/2024,4/5/2024,0
722843,5000,1500,0,8/26/2024,Repeat,5 WEEKS CREDIT EASE,ENGINEER,8/27/2024,1174,0,,,,,,,4,8800,8/26/2024,9/20/2024,0
635462,5000,1500,0,8/12/2023,Repeat,5 WEEKS CREDIT EASE,MOLO,12/1/2024,890,0,,,,,,,3,6600,2/13/2024,2/27/2024,5
645603,5000,1500,0,2/13/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,12/2/2024,890,0,,,,,,,3,6600,2/13/2024,2/27/2024,0
781962,5000,1500,0,1/16/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,1/17/2025,404,0,,,,,,,3,6600,1/16/2025,1/24/2025,0
786760,5000,1500,0,1/30/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,7/2/2025,1401,0,,,,,,,3,6600,1/30/2025,2/12/2025,0
788887,5000,1500,0,1/30/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,12/2/2025,1409,0,,,,,,,3,6600,1/30/2025,2/7/2025,0
797198,8000,3150,10921.43,1/30/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,3/20/2025,1409,1,,,,,,,3,6600,1/30/2025,2/7/2025,2
947583,5000,1500,5200,11/21/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,12/26/2025,1744,0,5200,FEMALE,16000,2000,Active,9/4/2025 10:12,2,4400,11/21/2025,11/28/2025,1
794583,23000,12000,0,3/4/2025,Repeat,10 WEEKS CREDIT EASE,MOLO,2/4/2025,874,0,,,,,,,1,2200,3/5/2025,3/5/2025,10
907632,11000,6000,0,11/24/2025,Repeat,10 WEEKS CREDIT EASE,ENGINEER,11/24/2025,1541,0,,MALE,13000,2500,Active,4/10/2025 11:59,1,2200,11/24/2025,11/24/2025,8
948368,9000,5000,14000,11/24/2025,Repeat,10 WEEKS CREDIT EASE,ENGINEER,2/2/2026,1541,0,12300,MALE,13000,2500,Active,4/10/2025 11:59,1,2200,11/24/2025,11/24/2025,8
788510,12000,3250,0,5/2/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,11/2/2025,354,0,,,,,,,7,15350,5/5/2025,7/6/2025,3
911460,11000,4200,0,10/18/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,10/11/2025,1695,0,,FEMALE,13000,2000,Active,7/9/2025 14:43,6,13148,10/18/2025,11/4/2025,0
803654,8000,2250,0,3/20/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,3/25/2025,1372,0,,,,,,,5,10950,3/20/2025,4/16/2025,0
775712,12000,3250,0,12/27/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,1/1/2025,574,0,,,,,,,7,15300,12/27/2024,1/21/2025,0
701579,5000,1500,0,5/7/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,5/7/2024,1043,0,,,,,,,3,6550,5/9/2024,5/23/2024,0
931773,12000,6500,9400,10/26/2025,Repeat,10 WEEKS CREDIT EASE,ENGINEER,4/1/2026,1660,0,,FEMALE,14000,2000,Active,5/30/2025 14:47,8,17430,10/26/2025,11/29/2025,0
757324,10000,2750,0,11/17/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,11/18/2024,1134,0,,,,,,,7,15250,11/17/2024,12/16/2024,0
858686,10000,2750,0,7/24/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,7/24/2025,1048,0,,,,,,,7,15250,7/24/2025,8/21/2025,0
660251,20000,7350,0,2/4/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,2/4/2024,604,0,,,,,,,7,15240,2/11/2024,2/28/2024,3
770943,7000,2800,0,12/17/2024,Repeat,7 WEEKS CREDIT EASE,ENGINEER,3/1/2025,1321,0,,,,,,,5,10885,12/17/2024,1/14/2025,0
718895,10000,2750,0,8/13/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,8/19/2024,1114,0,,,,,,,6,13050,8/13/2024,9/9/2024,0
900211,10000,2750,0,8/10/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,8/10/2025,1621,0,,FEMALE,13000,3000,Active,5/16/2025 9:39,4,8700,8/13/2025,9/3/2025,1
927852,5000,1500,0,11/15/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,11/24/2025,1213,0,,,,,,,2,4350,11/15/2025,11/25/2025,1
943848,6000,2450,7200,11/15/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,3/1/2026,1213,0,5950,,,,,,2,4350,11/15/2025,11/25/2025,2
816379,11000,4200,0,5/19/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,9/5/2025,1226,0,,,,,,,8,17380,5/19/2025,7/7/2025,1
842946,12000,4550,780.01,5/19/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,7/7/2025,1226,0,780.01,,,,,,8,17380,5/19/2025,7/7/2025,1
838394,10000,2750,0,6/17/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,6/13/2025,813,0,,,,,,,4,8680,6/17/2025,7/10/2025,1
857563,9000,2500,10240,6/17/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,7/22/2025,813,0,10240,,,,,,4,8680,6/17/2025,7/10/2025,1
718389,9000,2500,0,8/15/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,8/16/2024,982,0,,,,,,,6,13000,8/15/2024,9/13/2024,0
766630,9000,2500,0,8/12/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,10/12/2024,982,0,,,,,,,6,13000,8/15/2024,9/13/2024,0
661930,5000,1500,0,3/16/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,3/25/2024,1095,0,,,,,,,3,6500,3/16/2024,3/30/2024,0
809961,8000,2250,0,10/4/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,10/4/2025,513,0,,,,,,,3,6480,10/4/2025,10/28/2025,1
783406,12000,4550,15407.15,12/18/2024,Repeat,7 WEEKS CREDIT EASE,ENGINEER,5/2/2025,1222,1,,,,,,,5,10793,12/18/2024,1/25/2025,1
780639,10000,2750,0,1/14/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,1/14/2025,155,0,,,,,,,6,12950,1/14/2025,2/11/2025,0
793643,9000,3500,0,2/21/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,10/3/2025,1403,0,,,,,,,6,12950,2/21/2025,3/21/2025,0
764754,22000,8050,0,12/20/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,12/19/2024,301,0,,,,,,,7,15100,12/20/2024,1/6/2025,3
836075,8000,2250,0,3/6/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,10/6/2025,574,0,,,,,,,7,15100,3/9/2025,3/31/2025,0
859269,14000,3750,0,7/24/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,7/25/2025,994,0,,,,,,,8,17220,7/24/2025,8/21/2025,0
662842,17000,9000,0,4/16/2024,Repeat,10 WEEKS CREDIT EASE,MOLO,4/30/2024,295,0,,,,,,,12,25800,4/16/2024,5/28/2024,0
871249,14000,3750,0,8/13/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,8/19/2025,484,0,,,,,,,9,19350,8/13/2025,9/13/2025,1
696302,11000,3000,0,6/15/2024,Repeat,5 WEEKS CREDIT EASE,ENGINEER,6/22/2024,1125,0,,,,,,,6,12900,6/15/2024,7/19/2024,0
698464,9000,3500,0,6/25/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,11/7/2024,986,0,,,,,,,6,12900,6/25/2024,7/23/2024,0
817332,10000,2750,0,4/22/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,4/29/2025,1322,0,,,,,,,6,12900,4/22/2025,5/12/2025,0
835125,7000,2800,0,6/20/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,6/20/2025,1416,0,,,,,,,2,4300,6/20/2025,7/9/2025,3
916889,5000,1500,0,4/11/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,4/11/2025,1342,0,,,,,,,2,4300,4/29/2025,5/6/2025,3
881702,18000,6650,0,8/27/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,9/17/2025,1371,0,,,,,,,12,25740,8/27/2025,9/23/2025,0
690239,12000,6500,0,11/7/2024,Repeat,10 WEEKS CREDIT EASE,MOLO,12/7/2024,714,0,,,,,,,9,19260,11/7/2024,12/30/2024,0
655100,10000,2750,0,5/3/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,5/3/2024,155,0,,,,,,,5,10700,5/7/2024,5/28/2024,0
723362,10000,2750,11710,7/24/2024,Repeat,5 WEEKS CREDIT EASE,ENGINEER,8/28/2024,1189,1,,,,,,,5,10700,7/24/2024,9/21/2024,1
728920,8000,2250,0,12/9/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,12/9/2024,1048,0,,,,,,,5,10700,12/12/2024,1/2/2025,0
796884,10000,2750,0,6/3/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,6/3/2025,1048,0,,,,,,,5,10700,6/5/2025,6/26/2025,0
797376,8000,2250,0,7/3/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,7/3/2025,771,0,,,,,,,5,10700,7/7/2025,7/31/2025,0
897377,12000,3250,0,2/10/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,2/10/2025,1048,0,,,,,,,5,10700,2/13/2025,3/6/2025,1
922887,10000,3850,0,11/14/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,11/28/2025,1401,0,,,,,,,4,8550,11/14/2025,11/27/2025,2
943351,14000,7500,17200,11/14/2025,Repeat,10 WEEKS CREDIT EASE,ENGINEER,1/23/2026,1401,0,17200,,,,,,4,8550,11/14/2025,11/27/2025,4
666194,22000,8050,0,3/22/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,4/18/2024,679,0,,,,,,,15,32050,3/22/2024,4/18/2024,0
655673,8000,2250,0,5/3/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,6/3/2024,1039,0,,,,,,,5,10680,5/14/2024,6/12/2024,4
734185,5000,1500,0,9/23/2024,Repeat,5 WEEKS CREDIT EASE,ENGINEER,9/24/2024,1302,0,,,,,,,3,6400,9/23/2024,10/17/2024,0
738623,9000,3500,0,10/18/2024,Repeat,7 WEEKS CREDIT EASE,ENGINEER,10/18/2024,1213,0,,,,,,,6,12795,10/18/2024,11/15/2024,0
796876,6000,1750,0,2/20/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,6/3/2025,1400,0,,,,,,,4,8530,2/20/2025,3/7/2025,0
804581,8000,2250,0,3/26/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,3/26/2025,1421,0,,,,,,,5,10645,3/26/2025,4/22/2025,0
752037,10000,2750,0,4/11/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,4/11/2024,63,0,,,,,,,6,12750,4/14/2024,5/10/2024,0
758993,8000,2250,0,11/21/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,11/21/2024,1048,0,,,,,,,6,12750,11/21/2024,12/19/2024,0
815719,8000,2250,0,4/23/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,4/24/2025,1372,0,,,,,,,6,12750,4/23/2025,5/21/2025,0
890418,5000,1500,0,8/30/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,9/20/2025,1695,0,,FEMALE,13000,2000,Active,7/9/2025 14:43,4,8500,8/30/2025,9/12/2025,0
765523,12000,3250,0,7/12/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,8/12/2024,980,0,,,,,,,8,16950,7/13/2024,8/6/2024,0
700797,12000,3250,0,3/7/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,3/7/2024,374,0,,,,,,,6,12700,3/12/2024,4/1/2024,0
828790,6000,2450,0,5/27/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,5/6/2025,1456,0,,,,,,,2,4220,5/27/2025,6/4/2025,3
916900,10000,3850,0,11/11/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,11/18/2025,796,0,,,,,,,4,8415,11/11/2025,11/25/2025,2
941065,10000,3850,9890,11/11/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,12/30/2025,796,0,7910,,,,,,4,8415,11/11/2025,11/25/2025,2
754947,12000,3250,0,11/11/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,12/11/2024,1221,0,,,,,,,8,16800,11/11/2024,12/16/2024,0
749057,8000,2250,0,10/22/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,10/29/2024,484,0,,,,,,,5,10500,10/22/2024,11/11/2024,0
893150,7000,2000,0,9/16/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,9/25/2025,1464,0,,,,,,,5,10500,9/16/2025,9/26/2025,0
914890,8000,3150,7020,9/26/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,11/14/2025,1251,0,7020,,,,,,5,10500,9/26/2025,10/23/2025,0
884097,7000,2000,0,8/27/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,9/9/2025,1648,0,,FEMALE,8000,3000,Active,6/16/2025 12:37,4,8400,8/27/2025,10/7/2025,0
903450,3000,1000,0,9/30/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,10/14/2025,1719,0,,FEMALE,12000,2000,Active,2/17/2025 14:33,2,4200,9/30/2025,10/7/2025,0
637439,12000,3250,0,12/14/2023,Repeat,5 WEEKS CREDIT EASE,MOLO,1/18/2024,974,0,,,,,,,1,2100,2/16/2024,2/16/2024,5
909239,4000,1250,0,10/22/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,10/22/2025,156,0,,,,,,,1,2100,10/22/2025,10/22/2025,3
925550,4000,1250,0,11/26/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,11/19/2025,1762,0,,FEMALE,13000,2000,Active,9/23/2025 9:52,1,2100,11/26/2025,11/26/2025,3
782847,20000,10500,0,2/13/2025,Repeat,10 WEEKS CREDIT EASE,MOLO,2/25/2025,917,0,,,,,,,14,29390,2/13/2025,3/26/2025,0
892497,15000,4000,0,9/19/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,9/24/2025,444,0,,,,,,,12,25140,9/19/2025,10/22/2025,0
645260,13000,3500,0,6/1/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,10/2/2024,35,0,,,,,,,9,18850,6/6/2024,7/27/2024,5
876397,14000,3750,0,8/20/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,8/25/2025,444,0,,,,,,,9,18850,8/20/2025,9/17/2025,0
735649,15000,5600,60.4,8/23/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,11/10/2024,474,1,,,,,,,10,20933,8/23/2024,10/27/2024,0
891884,7000,2000,0,9/18/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,9/23/2025,1538,0,,MALE,12000,2000,Active,3/25/2025 10:50,6,12550,9/18/2025,10/8/2025,0
641972,15000,8000,0,2/20/2024,Repeat,10 WEEKS CREDIT EASE,MOLO,6/3/2024,295,0,,,,,,,11,23000,2/20/2024,4/2/2024,0
761781,15000,5600,0,5/12/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,12/12/2024,569,0,,,,,,,10,20900,5/18/2024,6/23/2024,0
689233,30000,15500,2650,4/30/2024,Repeat,10 WEEKS CREDIT EASE,MOLO,9/7/2024,50,1,,,,,,,22,45950,4/30/2024,7/9/2024,0
649808,20000,10500,0,3/19/2024,Repeat,10 WEEKS CREDIT EASE,MOLO,3/26/2024,498,0,,,,,,,8,16700,3/19/2024,4/22/2024,2
853749,10000,3850,0,7/29/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,7/29/2025,1510,0,,MALE,13000,2000,Active,3/14/2025 13:33,5,10405,7/29/2025,8/26/2025,0
859853,7000,2000,0,7/16/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,7/26/2025,1615,0,,FEMALE,8000,2000,Active,5/28/2025 15:48,2,4160,7/16/2025,7/16/2025,3
691204,9000,2500,0,5/28/2024,Repeat,5 WEEKS CREDIT EASE,ENGINEER,10/6/2024,1104,0,,,,,,,6,12450,5/28/2024,6/25/2024,0
688343,10000,5500,0,6/28/2024,Repeat,10 WEEKS CREDIT EASE,MOLO,6/7/2024,661,0,,,,,,,2,4150,6/28/2024,7/4/2024,6
692868,14000,3750,0,6/6/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,6/14/2024,994,0,,,,,,,9,18660,6/6/2024,7/1/2024,0
921410,8000,2250,0,10/31/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,12/11/2025,1538,0,,MALE,12000,2000,Active,3/25/2025 10:50,5,10336,10/31/2025,11/21/2025,0
859732,6000,1750,0,7/14/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,7/26/2025,969,0,,,,,,,4,8250,7/14/2025,8/3/2025,0
759591,6000,1750,0,11/21/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,11/22/2024,1337,0,,,,,,,5,10300,11/21/2024,12/12/2024,0
921778,7000,2800,0,10/11/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,11/27/2025,1730,0,,FEMALE,11000,2500,Active,8/18/2025 13:38,5,10300,10/15/2025,11/10/2025,0
723317,10000,3850,0,8/16/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,11/9/2024,986,0,,,,,,,7,14410,8/16/2024,9/6/2024,0
811051,10000,3850,0,4/22/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,4/28/2025,1424,0,,,,,,,6,12350,4/22/2025,5/26/2025,0
700366,18000,6650,0,3/7/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,7/16/2024,546,0,,,,,,,12,24685,3/11/2024,4/18/2024,0
802807,5000,1500,0,3/14/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,3/21/2025,1234,0,,,,,,,4,8220,3/14/2025,3/27/2025,0
919112,13000,7000,4000,4/10/2025,Repeat,10 WEEKS CREDIT EASE,ENGINEER,12/13/2025,1431,0,4000,,,,,,12,24650,4/12/2025,6/21/2025,0
809317,10000,3850,0,4/15/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,4/23/2025,1401,0,,,,,,,6,12300,4/15/2025,5/19/2025,0
703557,8000,2250,0,5/7/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,11/7/2024,1048,0,,,,,,,5,10250,5/9/2024,6/6/2024,0
711575,6000,1750,0,7/18/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,7/31/2024,472,0,,,,,,,4,8200,7/18/2024,8/8/2024,0
766572,6000,1750,0,9/12/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,10/12/2024,872,0,,,,,,,4,8200,9/16/2024,10/8/2024,0
847561,5000,1500,0,1/7/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,2/7/2025,872,0,,,,,,,4,8200,1/13/2025,2/3/2025,0
892203,6000,1750,0,9/16/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,9/24/2025,630,0,,,,,,,4,8200,9/16/2025,10/3/2025,0
797433,5000,1500,0,2/21/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,7/3/2025,1434,0,,MALE,0,2000,Active,1/3/2025 13:22,3,6150,2/21/2025,2/21/2025,0
805119,7000,2800,11200,2/21/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,11/4/2025,1434,1,,MALE,0,2000,Active,1/3/2025 13:22,3,6150,2/21/2025,2/21/2025,1
670024,8000,2250,0,4/16/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,4/15/2024,1028,0,,,,,,,1,2050,4/16/2024,4/16/2024,4
840114,8000,2250,0,6/16/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,6/17/2025,1448,0,,MALE,9000,2500,Inactive,2/4/2025 12:01,1,2050,6/16/2025,6/16/2025,4
868854,8000,2250,0,8/14/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,8/14/2025,1595,0,,MALE,8000,3000,Inactive,4/18/2025 10:44,1,2050,8/14/2025,8/14/2025,4
890152,8000,2250,0,9/19/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,9/19/2025,1647,0,,MALE,17000,3000,Inactive,6/6/2025 11:23,1,2050,9/19/2025,9/19/2025,4
911302,6000,1750,0,10/21/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,10/25/2025,1593,0,,FEMALE,8000,2000,Inactive,4/21/2025 17:53,1,2050,10/21/2025,10/21/2025,4
947924,8000,2250,8200,11/21/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,12/26/2025,336,0,8200,,,,,,1,2050,11/26/2025,11/26/2025,4
821148,20000,10500,0,5/23/2025,Repeat,10 WEEKS CREDIT EASE,MOLO,10/6/2025,1058,0,,,,,,,15,30700,5/23/2025,7/5/2025,0
733314,11000,3000,0,9/16/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,9/23/2024,618,0,,,,,,,8,16350,9/16/2024,10/14/2024,0
939602,10000,3850,7850,10/11/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,12/29/2025,1730,0,7850,FEMALE,11000,2500,Active,8/18/2025 13:38,7,14300,10/15/2025,11/24/2025,4
646127,15000,5600,0,2/26/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,2/26/2024,374,0,,,,,,,8,16342,2/26/2024,3/26/2024,0
645646,19000,10000,0,2/27/2024,Repeat,10 WEEKS CREDIT EASE,MOLO,3/18/2024,683,0,,,,,,,17,34700,2/27/2024,4/5/2024,0
739637,10000,3850,0,10/16/2024,Repeat,7 WEEKS CREDIT EASE,ENGINEER,10/21/2024,1195,0,,,,,,,6,12240,10/16/2024,11/13/2024,0
784927,8000,2250,0,1/26/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,1/28/2025,1309,0,,,,,,,5,10200,1/26/2025,2/18/2025,0
786837,5000,1500,0,6/2/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,7/2/2025,1141,0,,,,,,,4,8150,6/7/2025,7/1/2025,1
810053,6000,1750,0,3/26/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,10/4/2025,969,0,,,,,,,4,8150,3/26/2025,4/9/2025,0
665094,11000,4200,0,4/4/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,4/15/2024,444,0,,,,,,,8,16270,4/4/2024,5/1/2024,0
730258,7000,2000,0,9/16/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,9/15/2024,1224,0,,,,,,,3,6100,9/16/2024,9/25/2024,1
943828,10000,2750,7150,11/15/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,12/20/2025,1564,0,5250,MALE,12000,2000,Active,4/22/2025 15:01,3,6100,11/15/2025,11/27/2025,2
671968,5000,1500,0,4/13/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,4/20/2024,982,0,,,,,,,5,10150,4/13/2024,5/10/2024,0
833676,20000,10500,0,4/7/2025,Repeat,10 WEEKS CREDIT EASE,MOLO,8/7/2025,336,0,,,,,,,17,34480,4/10/2025,6/6/2025,0
681079,15000,5600,0,5/22/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,5/29/2024,675,0,,,,,,,8,16221,5/22/2024,6/24/2024,0
675001,20000,7350,0,4/30/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,5/13/2024,495,0,,,,,,,14,28350,4/30/2024,6/3/2024,0
821661,5000,1500,0,4/23/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,8/5/2025,381,0,,,,,,,4,8100,4/23/2025,5/6/2025,0
788885,15000,5600,0,2/26/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,2/26/2025,831,0,,,,,,,8,16180,2/26/2025,3/24/2025,0
697386,11000,3000,0,6/19/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,6/25/2024,354,0,,,,,,,9,18200,6/19/2024,7/12/2024,0
733912,25000,13000,0,4/12/2024,Repeat,10 WEEKS CREDIT EASE,MOLO,10/28/2024,675,0,,,,,,,20,40401,4/16/2024,7/8/2024,0
